"","gamma_prime","n_unobservable","reps","gamma_dblprime","Nhat","p","fit"
"46905",1,30,1955,0,96.4290479441162,0.245430885934521,0
"46906",0.95,30,1955,0.05,93.9919423001031,0.184412971039501,0
"46907",0.9,30,1955,0.1,80.3667186503994,0.232268617907223,0
"46912",0.65,30,1955,0.35,75.2401104281413,0.270245926258994,0
"46913",1,75,1955,0,136.148581589565,0.168933085697642,0
"46914",0.95,75,1955,0.05,133.395080255321,0.1449328813547,0
"46915",0.9,75,1955,0.1,90.7753482392668,0.198291720717498,0
"46916",0.85,75,1955,0.15,92.8174419288838,0.215476742133487,0
"46918",0.75,75,1955,0.25,152.952873647431,0.135117871108769,0
"46920",0.65,75,1955,0.35,101.957835663087,0.196159518991807,0
"46921",1,10,1956,0,86.4838419061232,0.18115137258355,0
"46922",0.95,10,1956,0.05,106.557644962861,0.16266625769758,0
"46924",0.85,10,1956,0.15,97.8887533978425,0.190692659130176,0
"46926",0.75,10,1956,0.25,71.6112294652966,0.246702462708423,0
"46927",0.7,10,1956,0.3,67.7993667960006,0.191742203715791,0
"46929",1,30,1956,0,82.1322227365145,0.23945128978087,0
"46930",0.95,30,1956,0.05,88.0673597592387,0.230883875691499,0
"46932",0.85,30,1956,0.15,74.157501074661,0.220251938059363,0
"46934",0.75,30,1956,0.25,135.111368602138,0.152960234811837,0
"46937",1,75,1956,0,112.809631374066,0.186154318115922,0
"46938",0.95,75,1956,0.05,62.9718814708062,0.27525512861919,0
"46940",0.85,75,1956,0.15,112.809631421092,0.18615431800121,0
"46941",0.8,75,1956,0.2,79.6170838913566,0.200961894336639,0
"46943",0.7,75,1956,0.3,158.050605404767,0.132868836194705,0
"46945",1,10,1957,0,109.551238827356,0.170392109359141,0
"46946",0.95,10,1957,0.05,100.552228756291,0.215476742133487,0
"46947",0.9,10,1957,0.1,115.170239743398,0.156290375391774,0
"46948",0.85,10,1957,0.15,92.8174419288837,0.215476742133487,0
"46949",0.8,10,1957,0.2,120.827934107427,0.171042125476483,0
"46950",0.75,10,1957,0.25,88.3365914662437,0.211312960547849,0
"46952",0.65,10,1957,0.35,143.007352543496,0.139852949126692,0
"46953",1,30,1957,0,109.551238827814,0.170392109358123,0
"46954",0.95,30,1957,0.05,62.9718814721894,0.275255128608311,0
"46955",0.9,30,1957,0.1,105.550363106539,0.173692754804329,0
"46959",0.7,30,1957,0.3,158.050605404576,0.132868836194917,0
"46961",1,75,1957,0,95.7728784806802,0.22971012619944,0
"46962",0.95,75,1957,0.05,88.3365914726909,0.211312960523716,0
"46963",0.9,75,1957,0.1,147.938456169743,0.137444541939763,0
"46964",0.85,75,1957,0.15,120.827934085496,0.171042125520858,0
"46967",0.7,75,1957,0.3,148.891073213895,0.145520253155825,0
"46968",0.65,75,1957,0.35,116.838164036759,0.1740298942653,0
"46969",1,10,1958,0,109.551238827812,0.170392109358128,0
"46970",0.95,10,1958,0.05,126.295146055924,0.158359213518841,0
"46971",0.9,10,1958,0.1,90.7753482503467,0.198291720681544,0
"46972",0.85,10,1958,0.15,109.131802340249,0.189373456897858,0
"46973",0.8,10,1958,0.2,87.0105406157828,0.168561953102108,0
"46977",1,30,1958,0,99.2990066116245,0.241694260788208,0
"46978",0.95,30,1958,0.05,119.601490825995,0.153286829518458,0
"46979",0.9,30,1958,0.1,128.71390949856,0.14761419394417,0
"46980",0.85,30,1958,0.15,168.496016149732,0.128588599097115,0
"46981",0.8,30,1958,0.2,81.8892609385483,0.219809042045601,0
"46982",0.75,30,1958,0.25,94.2987424388319,0.194417580332267,0
"46984",0.65,30,1958,0.35,88.3365913498636,0.211312960983489,0
"46985",1,75,1958,0,67.8158723547261,0.275255128608111,0
"46987",0.9,75,1958,0.1,119.601490844519,0.153286829485817,0
"46988",0.85,75,1958,0.15,102.376296969813,0.166054062368029,0
"46990",0.75,75,1958,0.25,90.3320209722903,0.177124344481179,0
"46993",1,10,1959,0,144.223787149539,0.147918271701004,0
"46994",0.95,10,1959,0.05,85.0826551014765,0.215476742133488,0
"46995",0.9,10,1959,0.1,81.8892609390575,0.21980904204342,0
"46997",0.8,10,1959,0.2,59.2044000806249,0.247729335094917,0
"46998",0.75,10,1959,0.25,113.626152882791,0.167215025045451,0
"46999",0.7,10,1959,0.3,101.623523599152,0.177124344467732,0
"47002",0.95,30,1959,0.05,153.632412054486,0.143198949400064,0
"47003",0.9,30,1959,0.1,124.373121752707,0.192967738220156,0
"47004",0.85,30,1959,0.15,76.4019038663702,0.24868490231908,0
"47005",0.8,30,1959,0.2,138.159560952393,0.142347489606751,0
"47006",0.75,30,1959,0.25,106.557644990951,0.162666257637407,0
"47008",0.65,30,1959,0.35,113.626152874536,0.167215025062684,0
"47009",1,75,1959,0,173.338315743655,0.134611515251244,0
"47010",0.95,75,1959,0.05,85.0741865866877,0.235088935932648,0
"47011",0.9,75,1959,0.1,105.087135036804,0.218865991464558,0
"47012",0.85,75,1959,0.15,102.73818751139,0.204403060913236,0
"47013",0.8,75,1959,0.2,99.3757697393134,0.207964846171264,0
"47014",0.75,75,1959,0.25,109.62954549272,0.197635286813311,0
"47015",0.7,75,1959,0.3,92.7632441794623,0.233569522695322,0
"47017",1,10,1960,0,96.0688555968176,0.211653747793892,0
"47019",0.9,10,1960,0.1,133.395080385637,0.144932881163547,0
"47021",0.8,10,1960,0.2,69.7210106386677,0.239047978708239,0
"47022",0.75,10,1960,0.25,83.0997693675777,0.196550886500092,0
"47023",0.7,10,1960,0.3,78.7564044449539,0.224320381374152,0
"47024",0.65,10,1960,0.35,75.1982882329715,0.18174172562467,0
"47025",1,30,1960,0,91.6510741319068,0.207307990440512,0
"47026",0.95,30,1960,0.05,84.0196434941528,0.245974224684541,0
"47028",0.85,30,1960,0.15,90.7753482498959,0.198291720682224,0
"47029",0.8,30,1960,0.2,77.3927494210794,0.23688696256652,0
"47030",0.75,30,1960,0.25,67.7993667960049,0.191742203715773,0
"47032",0.65,30,1960,0.35,83.0997694054099,0.196550886364677,0
"47033",1,75,1960,0,109.131802292055,0.189373457022375,0
"47035",0.9,75,1960,0.1,105.514537913112,0.192706462403098,0
"47036",0.85,75,1960,0.15,98.4616929423508,0.199739269953255,0
"47038",0.75,75,1960,0.25,88.336591472705,0.211312960523663,0
"47040",0.65,75,1960,0.35,133.395080273264,0.144932881328381,0
"47042",0.95,10,1961,0.05,120.346992634045,0.180034965498071,0
"47043",0.9,10,1961,0.1,70.0463231039576,0.2998016037021,0
"47044",0.85,10,1961,0.15,88.3365914508699,0.211312960605442,0
"47045",0.8,10,1961,0.2,80.6048319013775,0.210905470540528,0
"47046",0.75,10,1961,0.25,90.2871947529639,0.18828805180354,0
"47049",1,30,1961,0,100.444150797545,0.255531720492121,0
"47050",0.95,30,1961,0.05,116.742950497792,0.191303485461897,0
"47052",0.85,30,1961,0.15,101.545384796263,0.187108454393416,0
"47053",0.8,30,1961,0.2,79.6170838948018,0.200961894323345,0
"47054",0.75,30,1961,0.25,107.102017887085,0.208523926756274,0
"47057",1,75,1961,0,133.197056238685,0.162666257637413,0
"47058",0.95,75,1961,0.05,93.9919423001102,0.18441297103947,0
"47061",0.8,75,1961,0.2,85.08265510146,0.215476742133554,0
"47067",0.9,10,1962,0.1,60.2750388731088,0.232268618633814,0
"47068",0.85,10,1962,0.15,106.156111859737,0.200961894323342,0
"47071",0.7,10,1962,0.3,61.2302485611739,0.255864822286998,0
"47073",1,30,1962,0,94.2987424388239,0.194417580332292,0
"47074",0.95,30,1962,0.05,96.0688555968452,0.211653747793797,0
"47075",0.9,30,1962,0.1,143.007352543677,0.139852949126456,0
"47081",1,75,1962,0,90.7753482498957,0.198291720682225,0
"47082",0.95,75,1962,0.05,98.2782454710072,0.169586530434993,0
"47083",0.9,75,1962,0.1,99.3757697341532,0.207964846178837,0
"47084",0.85,75,1962,0.15,132.107321677699,0.171577671690117,0
"47085",0.8,75,1962,0.2,124.884338301492,0.16815559331292,0
"47086",0.75,75,1962,0.25,96.0688555968451,0.211653747793797,0
"47089",1,10,1963,0,101.623523592312,0.177124344485003,0
"47090",0.95,10,1963,0.05,90.7753482497514,0.198291720682704,0
"47091",0.9,10,1963,0.1,94.263487746011,0.173273169975396,0
"47095",0.7,10,1963,0.3,75.4389939416181,0.194417580368932,0
"47097",1,30,1963,0,82.2722169574953,0.307920878641473,0
"47098",0.95,30,1963,0.05,94.2073515324462,0.222912539824237,0
"47099",0.9,30,1963,0.1,133.197056238253,0.162666257638153,0
"47100",0.85,30,1963,0.15,80.6048319013788,0.210905470540522,0
"47101",0.8,30,1963,0.2,92.8931701432979,0.258361297854055,0
"47103",0.7,30,1963,0.3,79.0405183549042,0.177124344467705,0
"47104",0.65,30,1963,0.35,72.8737450715228,0.210409569568358,0
"47105",1,75,1963,0,114.829485870079,0.209005551323027,0
"47106",0.95,75,1963,0.05,81.2001964279206,0.250409903273851,0
"47107",0.9,75,1963,0.1,84.0196434946145,0.245974224682248,0
"47108",0.85,75,1963,0.15,101.957835595896,0.196159519187234,0
"47109",0.8,75,1963,0.2,97.7707175631384,0.180694865569134,0
"47110",0.75,75,1963,0.25,148.891073210169,0.145520253160748,0
"47112",0.65,75,1963,0.35,105.2686389181,0.183657103697702,0
"47113",1,10,1964,0,67.6323682875298,0.285859179899536,0
"47114",0.95,10,1964,0.05,124.116046841202,0.150396883737179,0
"47115",0.9,10,1964,0.1,77.3478682740698,0.215476742133487,0
"47116",0.85,10,1964,0.15,88.336591472705,0.211312960523663,0
"47117",0.8,10,1964,0.2,88.3365914727042,0.211312960523666,0
"47119",0.7,10,1964,0.3,79.0373325131834,0.189783732864483,0
"47121",1,30,1964,0,80.3667186503638,0.232268617907386,0
"47122",0.95,30,1964,0.05,106.557644989768,0.162666257639941,0
"47123",0.9,30,1964,0.1,101.957835636256,0.196159519069842,0
"47124",0.85,30,1964,0.15,109.058518590138,0.18033132048014,0
"47125",0.8,30,1964,0.2,92.8174419288827,0.215476742133491,0
"47126",0.75,30,1964,0.25,67.9765336510295,0.230471691264491,0
"47127",0.7,30,1964,0.3,124.116046840726,0.150396883737967,0
"47130",0.95,75,1964,0.05,102.376296999405,0.166054062300173,0
"47132",0.85,75,1964,0.15,89.8011629241378,0.237561882704741,0
"47133",0.8,75,1964,0.2,147.938456395543,0.137444541661082,0
"47137",1,10,1965,0,80.0827156832436,0.270553595526276,0
"47138",0.95,10,1965,0.05,109.131802340246,0.189373456897864,0
"47139",0.9,10,1965,0.1,86.4811019664692,0.223555584904909,0
"47141",0.8,10,1965,0.2,70.8763600086901,0.258666406275456,0
"47143",0.7,10,1965,0.3,71.4512394579396,0.18660744634363,0
"47144",0.65,10,1965,0.35,94.2073515338434,0.222912539818678,0
"47145",1,30,1965,0,80.0827156875758,0.270553595499905,0
"47146",0.95,30,1965,0.05,85.0741865866877,0.235088935932648,0
"47147",0.9,30,1965,0.1,105.268638924448,0.183657103681422,0
"47148",0.85,30,1965,0.15,94.2987424315023,0.194417580355025,0
"47151",0.7,30,1965,0.3,112.809631434133,0.186154317969398,0
"47153",1,75,1965,0,110.822291856565,0.159414377474996,0
"47154",0.95,75,1965,0.05,117.775107486539,0.164154665157438,0
"47155",0.9,75,1965,0.1,68.1903629463974,0.26396691881739,0
"47156",0.85,75,1965,0.15,128.71390949776,0.147614193945039,0
"47158",0.75,75,1965,0.25,112.915026216776,0.177124344477967,0
"47160",0.65,75,1965,0.35,124.116046839354,0.150396883740238,0
"47161",1,10,1966,0,88.8066001209301,0.247729335094952,0
"47162",0.95,10,1966,0.05,115.170239801014,0.156290375283577,0
"47163",0.9,10,1966,0.1,103.80150773718,0.211942971653454,0
"47164",0.85,10,1966,0.15,109.058518580449,0.180331320503534,0
"47167",0.7,10,1966,0.3,72.8737450270815,0.210409569769806,0
"47168",0.65,10,1966,0.35,86.6564716780748,0.192330317009575,0
"47170",0.95,30,1966,0.05,73.613538069417,0.253576545241775,0
"47171",0.9,30,1966,0.1,98.4616929423486,0.199739269953261,0
"47172",0.85,30,1966,0.15,113.626152883697,0.16721502504356,0
"47173",0.8,30,1966,0.2,79.2414635481524,0.243980013337148,0
"47174",0.75,30,1966,0.25,94.543745167865,0.239747924375708,0
"47175",0.7,30,1966,0.3,58.1091423395623,0.309761928609937,0
"47176",0.65,30,1966,0.35,86.4811019642815,0.223555584914794,0
"47177",1,75,1966,0,148.635833036548,0.161468466315916,0
"47178",0.95,75,1966,0.05,86.4838419171885,0.181151372549665,0
"47179",0.9,75,1966,0.1,95.0261067916504,0.20345286141212,0
"47180",0.85,75,1966,0.15,82.13222273752,0.239451289775973,0
"47183",0.7,75,1966,0.3,119.601490844519,0.153286829485817,0
"47185",1,10,1967,0,74.8631619378302,0.298322068628092,0
"47187",0.9,10,1967,0.1,103.20549991329,0.251924558497751,0
"47188",0.85,10,1967,0.15,124.116046794833,0.15039688381394,0
"47189",0.8,10,1967,0.2,98.2782454697599,0.169586530438061,0
"47196",0.85,30,1967,0.15,74.474254958718,0.24169426078821,0
"47201",1,75,1967,0,112.915026221292,0.177124344467705,0
"47202",0.95,75,1967,0.05,97.4788813089043,0.235948542955333,0
"47203",0.9,75,1967,0.1,100.458398312995,0.232268617907232,0
"47204",0.85,75,1967,0.15,109.629545492703,0.197635286813357,0
"47206",0.75,75,1967,0.25,82.1297207714055,0.300337885433562,0
"47208",0.65,75,1967,0.35,116.838164019909,0.174029894302846,0
"47210",0.95,10,1968,0.05,115.170239801015,0.156290375283575,0
"47212",0.85,10,1968,0.15,66.8302513642306,0.244400297768077,0
"47215",0.7,10,1968,0.3,79.6170838947999,0.200961894323353,0
"47216",0.65,10,1968,0.35,105.550363162929,0.173692754670945,0
"47217",1,30,1968,0,88.336591472705,0.211312960523663,0
"47218",0.95,30,1968,0.05,97.7707175192003,0.180694865687718,0
"47219",0.9,30,1968,0.1,100.458398312418,0.232268617909424,0
"47221",0.8,30,1968,0.2,117.775107464182,0.164154665304842,0
"47222",0.75,30,1968,0.25,90.775348242934,0.19829172070548,0
"47224",0.65,30,1968,0.35,90.3320209627771,0.177124344508204,0
"47225",1,75,1968,0,146.165929673939,0.155074898214862,0
"47226",0.95,75,1968,0.05,125,0.200000000000001,0
"47228",0.85,75,1968,0.15,119.601490844519,0.153286829485817,0
"47229",0.8,75,1968,0.2,102.738187511431,0.20440306091311,0
"47233",1,10,1969,0,93.9919423000956,0.184412971039512,0
"47234",0.95,10,1969,0.05,108.287015491296,0.215476742423966,0
"47235",0.9,10,1969,0.1,89.8011629239491,0.237561882705659,0
"47236",0.85,10,1969,0.15,109.629545492651,0.197635286813499,0
"47240",0.65,10,1969,0.35,75.4389939510657,0.194417580332266,0
"47242",0.95,30,1969,0.05,83.3961678900274,0.227828214181914,0
"47243",0.9,30,1969,0.1,69.7210106386828,0.239047978708153,0
"47244",0.85,30,1969,0.15,102.376296988896,0.166054062324271,0
"47245",0.8,30,1969,0.2,66.8302513609051,0.244400297788629,0
"47248",0.65,30,1969,0.35,98.278245447509,0.169586530492766,0
"47249",1,75,1969,0,97.8887535853375,0.190692658584048,0
"47250",0.95,75,1969,0.05,128.713909498248,0.14761419394428,0
"47251",0.9,75,1969,0.1,89.6215252949066,0.219441329546133,0
"47252",0.85,75,1969,0.15,106.156111802226,0.200961894489739,0
"47254",0.75,75,1969,0.25,110.822291856565,0.159414377474998,0
"47256",0.65,75,1969,0.35,163.231652233048,0.130693606645831,0
"47257",1,10,1970,0,120.346992634043,0.180034965498079,0
"47258",0.95,10,1970,0.05,133.395080385637,0.144932881163548,0
"47259",0.9,10,1970,0.1,75.6840810076891,0.22902218148248,0
"47260",0.85,10,1970,0.15,76.2084106664694,0.20557660944034,0
"47262",0.75,10,1970,0.25,113.626152879539,0.167215025052232,0
"47264",0.65,10,1970,0.35,105.550363175371,0.173692754641472,0
"47265",1,30,1970,0,83.3961678908165,0.227828214180364,0
"47267",0.9,30,1970,0.1,81.8892609387991,0.219809042044527,0
"47268",0.85,30,1970,0.15,78.7564045411509,0.224320380929359,0
"47271",0.7,30,1970,0.3,128.713909497919,0.147614193944793,0
"47272",0.65,30,1970,0.35,90.3320209770293,0.177124344467717,0
"47275",0.9,75,1970,0.1,142.925338470884,0.179580940261753,0
"47276",0.85,75,1970,0.15,89.6215252948707,0.219441329546273,0
"47277",0.8,75,1970,0.2,91.6510741319068,0.207307990440512,0
"47279",0.7,75,1970,0.3,84.0196434940556,0.245974224685023,0
"47280",0.65,75,1970,0.35,113.158490831772,0.194417580577612,0
"47281",1,10,1971,0,64,0.25,0
"47282",0.95,10,1971,0.05,97.354177710866,0.21913115425505,0
"47283",0.9,10,1971,0.1,115.170239801015,0.156290375283575,0
"47284",0.85,10,1971,0.15,68.4921250050795,0.204403060924791,0
"47285",0.8,10,1971,0.2,86.6564716994425,0.192330316937825,0
"47286",0.75,10,1971,0.25,82.7189470563132,0.185366640648213,0
"47289",1,30,1971,0,73.0270441367945,0.264742104269239,0
"47290",0.95,30,1971,0.05,130.666233548373,0.155612760704592,0
"47291",0.9,30,1971,0.1,96.0688555958055,0.211653747797384,0
"47292",0.85,30,1971,0.15,106.557644962226,0.16266625769894,0
"47297",1,75,1971,0,93.9919423001147,0.184412971039457,0
"47298",0.95,75,1971,0.05,116.742950497745,0.191303485462014,0
"47299",0.9,75,1971,0.1,85.0741865866878,0.235088935932648,0
"47300",0.85,75,1971,0.15,98.2782454710072,0.169586530434993,0
"47301",0.8,75,1971,0.2,93.9919422582815,0.184412971160314,0
"47302",0.75,75,1971,0.25,128.126637954596,0.174306714746153,0
"47303",0.7,75,1971,0.3,124.078420592173,0.18536664063123,0
"47304",0.65,75,1971,0.35,158.050605308414,0.132868836301256,0
"47305",1,10,1972,0,90.1981417836312,0.262385301943881,0
"47308",0.85,10,1972,0.15,133.395080256413,0.144932881353098,0
"47309",0.8,10,1972,0.2,57.9580248995329,0.287564434701801,0
"47310",0.75,10,1972,0.25,102.376296999017,0.166054062301313,0
"47312",0.65,10,1972,0.35,59.2044000798014,0.247729335100786,0
"47313",1,30,1972,0,79.8093257145324,0.279833630135115,0
"47314",0.95,30,1972,0.05,93.9919423001148,0.184412971039457,0
"47315",0.9,30,1972,0.1,110.822291838416,0.159414377511438,0
"47316",0.85,30,1972,0.15,98.4616929423473,0.199739269953265,0
"47317",0.8,30,1972,0.2,102.37629697005,0.166054062367488,0
"47321",1,75,1972,0,121.998104606822,0.161204690270097,0
"47323",0.9,75,1972,0.1,120.827934086128,0.171042125519579,0
"47324",0.85,75,1972,0.15,77.3478682707614,0.21547674214805,0
"47325",0.8,75,1972,0.2,101.623523592365,0.177124344484871,0
"47327",0.7,75,1972,0.3,133.395080385637,0.144932881163548,0
"47328",0.65,75,1972,0.35,128.126637954576,0.174306714746174,0
"47329",1,10,1973,0,124.116046841435,0.150396883736809,0
"47331",0.9,10,1973,0.1,99.3757697155584,0.207964846239265,0
"47332",0.85,10,1973,0.15,90.7753482497475,0.198291720682717,0
"47333",0.8,10,1973,0.2,60.4393799259013,0.281273567347018,0
"47334",0.75,10,1973,0.25,112.915026221291,0.177124344467706,0
"47337",1,30,1973,0,112.915026221291,0.177124344467705,0
"47340",0.85,30,1973,0.15,90.3320209628515,0.177124344509958,0
"47341",0.8,30,1973,0.2,80.6048319013789,0.210905470540522,0
"47343",0.7,30,1973,0.3,110.822291837889,0.159414377512476,0
"47344",0.65,30,1973,0.35,71.6112294652964,0.246702462708424,0
"47345",1,75,1973,0,89.8011629232142,0.237561882708804,0
"47346",0.95,75,1973,0.05,83.3961678900162,0.227828214181963,0
"47347",0.9,75,1973,0.1,89.6215252949067,0.219441329546133,0
"47348",0.85,75,1973,0.15,79.0405183549042,0.177124344467705,0
"47352",0.65,75,1973,0.35,110.822291808499,0.159414377571333,0
"47354",0.95,10,1974,0.05,91.652986032092,0.243672730155387,0
"47356",0.85,10,1974,0.15,83.246930946633,0.256265703624274,0
"47357",0.8,10,1974,0.2,64.9859209317735,0.235948542599423,0
"47358",0.75,10,1974,0.25,121.998104607053,0.161204690269669,0
"47360",0.65,10,1974,0.35,115.170239801015,0.156290375283575,0
"47361",1,30,1974,0,80.6048318654705,0.210905470687408,0
"47362",0.95,30,1974,0.05,101.545384796408,0.187108454393021,0
"47363",0.9,30,1974,0.1,85.0826550769703,0.215476742231537,0
"47364",0.85,30,1974,0.15,83.0997694054128,0.196550886364667,0
"47366",0.75,30,1974,0.25,90.7753482498958,0.198291720682225,0
"47367",0.7,30,1974,0.3,63.9999999965617,0.250000000023,0
"47369",1,75,1974,0,86.8866307851715,0.241694260788208,0
"47370",0.95,75,1974,0.05,85.0741865866877,0.235088935932648,0
"47371",0.9,75,1974,0.1,133.395080385024,0.144932881164447,0
"47372",0.85,75,1974,0.15,113.158490926535,0.194417580332438,0
"47373",0.8,75,1974,0.2,163.337251837075,0.138772181076757,0
"47375",0.7,75,1974,0.3,135.111368602581,0.152960234811148,0
"47376",0.65,75,1974,0.35,105.550363175432,0.173692754641328,0
"47377",1,10,1975,0,127.829435023573,0.182534901519688,0
"47378",0.95,10,1975,0.05,95.0261067801844,0.203452861449852,0
"47379",0.9,10,1975,0.1,81.889260943317,0.219809042025177,0
"47380",0.85,10,1975,0.15,111.53446502241,0.212191511044693,0
"47382",0.75,10,1975,0.25,109.058518593768,0.18033132047138,0
"47383",0.7,10,1975,0.3,113.626152884425,0.167215025042042,0
"47385",1,30,1975,0,110.453761628773,0.20521407630716,0
"47386",0.95,30,1975,0.05,113.626152884401,0.167215025042091,0
"47388",0.85,30,1975,0.15,80.3667186503976,0.232268617907225,0
"47393",1,75,1975,0,101.934820659371,0.222364315942737,0
"47394",0.95,75,1975,0.05,96.0688555967847,0.211653747794005,0
"47395",0.9,75,1975,0.1,126.295146066661,0.158359213500126,0
"47397",0.8,75,1975,0.2,152.919411736513,0.15912520887316,0
"47399",0.7,75,1975,0.3,90.2871947492521,0.188288051815037,0
"47401",1,10,1976,0,94.2987424289256,0.194417580363024,0
"47404",0.85,10,1976,0.15,95.026106741828,0.203452861576156,0
"47405",0.8,10,1976,0.2,74.4742549474356,0.241694260849694,0
"47407",0.7,10,1976,0.3,79.0373325131879,0.18978373286443,0
"47409",1,30,1976,0,60.9086777750506,0.322887762226787,0
"47410",0.95,30,1976,0.05,112.809631434136,0.186154317969391,0
"47412",0.85,30,1976,0.15,101.623523599161,0.177124344467708,0
"47413",0.8,30,1976,0.2,70.1239516207138,0.280455767558695,0
"47417",1,75,1976,0,79.617083876525,0.200961894394775,0
"47420",0.85,75,1976,0.15,109.058518593768,0.18033132047138,0
"47421",0.8,75,1976,0.2,102.738187511452,0.20440306091306,0
"47422",0.75,75,1976,0.25,152.952873659915,0.135117871094192,0
"47423",0.7,75,1976,0.3,126.295146066328,0.15835921350071,0
"47425",1,10,1977,0,80.3667186621004,0.232268617882177,0
"47426",0.95,10,1977,0.05,101.95783560144,0.19615951917111,0
"47427",0.9,10,1977,0.1,130.66623352042,0.155612760751397,0
"47428",0.85,10,1977,0.15,97.8887534023307,0.190692659117619,0
"47429",0.8,10,1977,0.2,92.8174418552564,0.215476742403653,0
"47433",1,30,1977,0,105.268638924627,0.183657103680965,0
"47434",0.95,30,1977,0.05,86.8866307851905,0.241694260788168,0
"47437",0.8,30,1977,0.2,73.6135380694004,0.253576545241874,0
"47441",1,75,1977,0,117.77510747563,0.164154665178843,0
"47443",0.9,75,1977,0.1,101.545384787331,0.187108454418231,0
"47444",0.85,75,1977,0.15,109.62954549272,0.197635286813311,0
"47446",0.75,75,1977,0.25,116.548027489501,0.183043280893408,0
"47447",0.7,75,1977,0.3,97.8887535853392,0.190692658584045,0
"47449",1,10,1978,0,133.197056237804,0.162666257638923,0
"47450",0.95,10,1978,0.05,77.392749429434,0.236886962519032,0
"47451",0.9,10,1978,0.1,86.4811019664809,0.22355558490486,0
"47452",0.85,10,1978,0.15,87.3185676279903,0.202324283901839,0
"47456",0.65,10,1978,0.35,85.0741866340586,0.235088935835131,0
"47457",1,30,1978,0,111.711382438078,0.241694260788208,0
"47458",0.95,30,1978,0.05,97.8887535853376,0.190692658584047,0
"47459",0.9,30,1978,0.1,96.0688555965408,0.211653747794847,0
"47460",0.85,30,1978,0.15,100.458398312901,0.232268617907592,0
"47465",1,75,1978,0,94.2073515338433,0.222912539818678,0
"47467",0.9,75,1978,0.1,139.630552689592,0.150396883747125,0
"47468",0.85,75,1978,0.15,75.6840810253451,0.229022181395456,0
"47469",0.8,75,1978,0.2,140.250419231739,0.166369080828053,0
"47471",0.7,75,1978,0.3,148.891073215088,0.145520253154249,0
"47472",0.65,75,1978,0.35,117.775107375252,0.164154665375813,0
"47473",1,10,1979,0,67.6039864469316,0.295840542121223,0
"47474",0.95,10,1979,0.05,85.0826551014768,0.215476742133487,0
"47475",0.9,10,1979,0.1,79.6170838948023,0.200961894323343,0
"47476",0.85,10,1979,0.15,110.82229185306,0.159414377489791,0
"47478",0.75,10,1979,0.25,115.170239801004,0.156290375283597,0
"47479",0.7,10,1979,0.3,60.2750389877969,0.232268617907233,0
"47481",1,30,1979,0,89.6215252949066,0.219441329546133,0
"47482",0.95,30,1979,0.05,91.6510741319068,0.207307990440512,0
"47485",0.8,30,1979,0.2,74.1575010746608,0.220251938059363,0
"47486",0.75,30,1979,0.25,71.033724886836,0.225245121602613,0
"47487",0.7,30,1979,0.3,119.601490844762,0.153286829485834,0
"47489",1,75,1979,0,86.481101966482,0.223555584904855,0
"47490",0.95,75,1979,0.05,92.035826767004,0.275255128608415,0
"47491",0.9,75,1979,0.1,94.2987424386495,0.194417580332833,0
"47493",0.8,75,1979,0.2,94.2987424388318,0.194417580332268,0
"47494",0.75,75,1979,0.25,139.630552696909,0.150396883736359,0
"47496",0.65,75,1979,0.35,109.131802340249,0.189373456897858,0
"47497",1,10,1980,0,78.0461832119916,0.324594135045948,0
"47498",0.95,10,1980,0.05,98.4006470552635,0.250675858389609,0
"47501",0.8,10,1980,0.2,85.0826551014755,0.215476742133492,0
"47504",0.65,10,1980,0.35,82.9779344314069,0.172736685138648,0
"47505",1,30,1980,0,72.4284260728064,0.294543654902303,0
"47508",0.85,30,1980,0.15,85.082655101476,0.21547674213349,0
"47509",0.8,30,1980,0.2,112.915026164502,0.177124344596766,0
"47510",0.75,30,1980,0.25,83.099769405177,0.196550886365511,0
"47511",0.7,30,1980,0.3,75.1982882342449,0.181741725620091,0
"47512",0.65,30,1980,0.35,94.2634877610273,0.173273169935745,0
"47515",0.9,75,1980,0.1,97.7707175630931,0.180694865569256,0
"47516",0.85,75,1980,0.15,87.5422479116788,0.266537973272745,0
"47517",0.8,75,1980,0.2,116.838164037782,0.17402989426299,0
"47519",0.7,75,1980,0.3,112.809631434136,0.186154317969391,0
"47522",0.95,10,1981,0.05,101.957835674198,0.196159518959478,0
"47523",0.9,10,1981,0.1,91.1117468053208,0.226827685686079,0
"47527",0.7,10,1981,0.3,95.0261067337126,0.203452861611281,0
"47529",1,30,1981,0,109.131802340249,0.189373456897858,0
"47531",0.9,30,1981,0.1,62.9718814704965,0.275255128621653,0
"47532",0.85,30,1981,0.15,102.37629697014,0.166054062367279,0
"47533",0.8,30,1981,0.2,119.601490842235,0.153286829489842,0
"47537",1,75,1981,0,107.10201781936,0.208523926961298,0
"47538",0.95,75,1981,0.05,117.310960182014,0.198901562968115,0
"47539",0.9,75,1981,0.1,159.734590445417,0.1481624399619,0
"47540",0.85,75,1981,0.15,112.915026221313,0.177124344467686,0
"47541",0.8,75,1981,0.2,105.514537913112,0.192706462403098,0
"47543",0.7,75,1981,0.3,110.822291856057,0.159414377476034,0
"47544",0.65,75,1981,0.35,101.623523598473,0.177124344469445,0
"47545",1,10,1982,0,128.126637954591,0.174306714746143,0
"47546",0.95,10,1982,0.05,88.336591472705,0.211312960523663,0
